113;18:57;18:57;60;18:59;18:59;68;19:00;19:00;45;19:01;19:01;123;19:03;19:03;107;19:05;19:05;97;19:07;19:07;40;19:08;19:08;49;19:09;19:09;18;19:11;19:11;98;19:12;19:12;35;19:13;19:13;34;19:14;19:14;96;19:15;19:15;12;19:16;19:16;6;19:18;-1;;;;;;;;;
6;19:03;19:03;66;19:04;19:04;107;19:06;19:06;123;19:08;19:08;2;19:09;19:09;94;19:10;19:10;111;19:11;19:11;102;19:13;19:13;103;19:14;19:14;60;19:15;19:15;113;19:18;-1;;;;;;;;;;;;;;;;;;;;;;;;
113;19:13;19:13;60;19:15;19:15;103;19:16;19:16;102;19:17;19:17;111;19:19;19:19;95;19:20;19:20;2;19:21;19:21;123;19:23;19:23;107;19:25;19:25;97;19:27;19:27;23;19:28;19:28;96;19:30;19:30;12;19:31;19:31;6;19:33;-1;;;;;;;;;;;;;;;
6;19:18;19:18;66;19:19;19:19;107;19:21;19:21;123;19:23;19:23;45;19:25;19:25;68;19:26;19:26;60;19:27;19:27;113;19:30;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;19:27;19:27;60;19:29;19:29;68;19:30;19:30;45;19:31;19:31;123;19:33;19:33;107;19:35;19:35;97;19:37;19:37;40;19:38;19:38;49;19:39;19:39;18;19:41;19:41;98;19:42;19:42;35;19:43;19:43;34;19:44;19:44;96;19:45;19:45;12;19:46;19:46;6;19:48;-1;;;;;;;;;
6;19:33;19:33;66;19:34;19:34;107;19:36;19:36;123;19:38;19:38;2;19:39;19:39;94;19:40;19:40;111;19:41;19:41;102;19:43;19:43;103;19:44;19:44;60;19:45;19:45;113;19:48;-1;;;;;;;;;;;;;;;;;;;;;;;;
113;19:43;19:43;60;19:45;19:45;103;19:46;19:46;102;19:47;19:47;111;19:49;19:49;95;19:50;19:50;2;19:51;19:51;123;19:53;19:53;107;19:55;19:55;97;19:57;19:57;23;19:58;19:58;96;20:00;20:00;12;20:01;20:01;6;20:03;-1;;;;;;;;;;;;;;;
6;19:48;19:48;66;19:49;19:49;107;19:51;19:51;123;19:53;19:53;45;19:55;19:55;68;19:56;19:56;60;19:57;19:57;113;20:00;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;19:56;19:56;60;19:58;19:58;68;19:59;19:59;45;20:00;20:00;123;20:02;20:02;107;20:04;20:04;97;20:06;20:06;40;20:07;20:07;49;20:08;20:08;18;20:10;20:10;98;20:11;20:11;35;20:12;20:12;34;20:13;20:13;96;20:14;20:14;12;20:15;20:15;6;20:17;-1;;;;;;;;;
113;20:05;20:05;60;20:07;20:07;68;20:08;20:08;45;20:09;20:09;123;20:11;20:11;107;20:13;20:13;66;20:15;20:15;78;20:16;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;20:35;20:35;66;20:36;20:36;107;20:38;20:38;123;20:40;20:40;45;20:42;20:42;68;20:43;20:43;60;20:44;20:44;113;20:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;20:47;20:47;60;20:49;20:49;68;20:50;20:50;45;20:51;20:51;123;20:53;20:53;107;20:55;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;20:48;20:48;66;20:49;20:49;107;20:51;20:51;123;20:53;20:53;45;20:55;20:55;68;20:56;20:56;60;20:57;20:57;25;20:58;20:58;85;20:59;20:59;86;21:00;21:00;85;21:01;21:01;25;21:02;21:02;60;21:03;21:03;113;21:05;-1;;;;;;;;;;;;;;;
113;21:05;21:05;60;21:07;21:07;68;21:08;21:08;45;21:09;21:09;123;21:11;21:11;107;21:13;21:13;66;21:15;21:15;78;21:16;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;21:35;21:35;66;21:36;21:36;107;21:38;21:38;123;21:40;21:40;45;21:42;21:42;68;21:43;21:43;60;21:44;21:44;113;21:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;21:40;21:40;97;21:42;21:42;23;21:43;21:43;96;21:45;21:45;12;21:46;21:46;6;21:48;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;21:47;21:47;60;21:49;21:49;68;21:50;21:50;45;21:51;21:51;123;21:53;21:53;107;21:55;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;21:48;21:48;66;21:49;21:49;107;21:51;21:51;123;21:53;21:53;45;21:55;21:55;68;21:56;21:56;60;21:57;21:57;25;21:58;21:58;85;21:59;21:59;86;22:00;22:00;85;22:01;22:01;25;22:02;22:02;60;22:03;22:03;113;22:05;-1;;;;;;;;;;;;;;;
113;22:05;22:05;60;22:07;22:07;68;22:08;22:08;45;22:09;22:09;123;22:11;22:11;107;22:13;22:13;66;22:15;22:15;78;22:16;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;22:40;22:40;97;22:42;22:42;23;22:43;22:43;96;22:45;22:45;12;22:46;22:46;6;22:48;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;22:48;22:48;66;22:49;22:49;107;22:51;22:51;123;22:53;22:53;45;22:55;22:55;68;22:56;22:56;60;22:57;22:57;25;22:58;22:58;85;22:59;22:59;86;23:00;23:00;85;23:01;23:01;25;23:02;23:02;60;23:03;23:03;113;23:05;-1;;;;;;;;;;;;;;;
113;23:05;23:05;60;23:07;23:07;68;23:08;23:08;45;23:09;23:09;123;23:11;23:11;107;23:13;23:13;66;23:15;23:15;78;23:16;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;23:40;23:40;97;23:42;23:42;23;23:43;23:43;96;23:45;23:45;12;23:46;23:46;6;23:48;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;23:50;23:50;66;23:51;23:51;107;23:53;23:53;123;23:55;23:55;45;23:57;23:57;68;23:58;23:58;60;23:59;23:59;25;00:00;00:00;85;00:01;00:01;86;00:02;00:02;85;00:03;00:03;25;00:04;00:04;60;00:05;00:05;113;00:07;-1;;;;;;;;;;;;;;;
